"X","Y","D_epicenter(km)","Geo_zone","Footprint(m2)","Num_floors","Construction_year","Building_type","AB 0s","AB -1s","AB 0.05s","AB 0.1s","AB 0.5s","AB 1s","AB 1.5s","AB 2s","AB 3s","AB 4s","Damage_state"
7475208.64,4839489.2851,7.25,"z6",65,2,1980,"bt5.",0.182998,9.67355,0.248875,0.375664,0.194464,0.0688902,0.0347422,0.0209614,0.00942535,0.00544418,"ds0."
7475208.64,4839489.2851,7.25,"z6",80,1,1981,"bt5.",0.182998,9.67355,0.248875,0.375664,0.194464,0.0688902,0.0347422,0.0209614,0.00942535,0.00544418,"ds0."
7475208.64,4839489.2851,7.25,"z6",90,1,1979,"bt5.",0.182998,9.67355,0.248875,0.375664,0.194464,0.0688902,0.0347422,0.0209614,0.00942535,0.00544418,"ds0."
7475208.64,4839489.2851,7.25,"z6",90,1,1978,"bt5.",0.182998,9.67355,0.248875,0.375664,0.194464,0.0688902,0.0347422,0.0209614,0.00942535,0.00544418,"ds0."
7476249.872,4839239.42,7.26,"z6",94,1,1981,"bt5.",0.182827,9.66573,0.248616,0.375274,0.194323,0.0688462,0.0347208,0.0209481,0.0094193,0.0054406,"ds0."
7475803.904,4839179.496,7.4,"z2",91,1,1985,"bt5.",0.178807,9.78707,0.24139,0.362512,0.19545,0.0704613,0.0356544,0.0216099,0.00973255,0.0056224,"ds0."
7475248.516,4839279.996,7.44,"z7",54,1,1980,"bt5.",0.179493,9.5733,0.24333,0.366945,0.19248,0.0685175,0.034588,0.0208791,0.0093902,0.00542238,"ds0."
7475721.616,4838978.38,7.61,"z2",50,1,1977,"bt5.",0.17538,9.62432,0.236233,0.354796,0.19257,0.0695453,0.035205,0.0213267,0.00960352,0.0055457,"ds0."
7476134.172,4838894.808,7.62,"z6",75,2,1985,"bt5.",0.176757,9.38805,0.239471,0.361469,0.189295,0.0672795,0.0339568,0.0204724,0.00920374,0.00531315,"ds0."
7475493.83,4838839.28015,7.8,"z2",87,1,1980,"bt5.",0.172333,9.4793,0.231659,0.34795,0.189996,0.0687255,0.0348028,0.0210734,0.00948819,0.00547719,"ds0."
7475493.83,4838839.28015,7.8,"z2",71,1,1979,"bt5.",0.172333,9.4793,0.231659,0.34795,0.189996,0.0687255,0.0348028,0.0210734,0.00948819,0.00547719,"ds0."
7475217.72,4838799.79,7.91,"z7",82,1,1986,"bt5.",0.17177,9.21647,0.231729,0.349458,0.186027,0.0664952,0.0336005,0.0202636,0.00911108,0.00525731,"ds0."
7475217.72,4838799.79,7.91,"z7",50,1,1977,"bt5.",0.17177,9.21647,0.231729,0.349458,0.186027,0.0664952,0.0336005,0.0202636,0.00911108,0.00525731,"ds0."
7475217.72,4838799.79,7.91,"z7",54,2,1977,"bt5.",0.17177,9.21647,0.231729,0.349458,0.186027,0.0664952,0.0336005,0.0202636,0.00911108,0.00525731,"ds0."
7475217.72,4838799.79,7.91,"z7",60,1,1976,"bt5.",0.17177,9.21647,0.231729,0.349458,0.186027,0.0664952,0.0336005,0.0202636,0.00911108,0.00525731,"ds0."
7475217.72,4838799.79,7.91,"z7",85,1,1984,"bt5.",0.17177,9.21647,0.231729,0.349458,0.186027,0.0664952,0.0336005,0.0202636,0.00911108,0.00525731,"ds0."
7475217.72,4838799.79,7.91,"z7",50,1,1980,"bt5.",0.17177,9.21647,0.231729,0.349458,0.186027,0.0664952,0.0336005,0.0202636,0.00911108,0.00525731,"ds0."
7475217.72,4838799.79,7.91,"z7",80,1,1985,"bt5.",0.17177,9.21647,0.231729,0.349458,0.186027,0.0664952,0.0336005,0.0202636,0.00911108,0.00525731,"ds0."
7475217.72,4838799.79,7.91,"z7",58,1,1976,"bt5.",0.17177,9.21647,0.231729,0.349458,0.186027,0.0664952,0.0336005,0.0202636,0.00911108,0.00525731,"ds0."
7475217.72,4838799.79,7.91,"z7",120,2,1980,"bt5.",0.17177,9.21647,0.231729,0.349458,0.186027,0.0664952,0.0336005,0.0202636,0.00911108,0.00525731,"ds0."
7475597.9,4838563.4749,8.04,"z2",52,1,1984,"bt5.",0.168559,9.29922,0.226008,0.339489,0.186789,0.0677026,0.0343008,0.0207578,0.0093445,0.00539191,"ds0."
7475597.9,4838563.4749,8.04,"z2",56,2,1980,"bt5.",0.168559,9.29922,0.226008,0.339489,0.186789,0.0677026,0.0343008,0.0207578,0.0093445,0.00539191,"ds0."
7475887.2425,4838283.84275,8.26,"z2",44,1,1986,"bt5.",0.165172,9.13726,0.220954,0.331918,0.183895,0.0667779,0.033847,0.0204728,0.00921481,0.005315,"ds0."
7475887.2425,4838283.84275,8.26,"z2",55,1,1986,"bt5.",0.165172,9.13726,0.220954,0.331918,0.183895,0.0667779,0.033847,0.0204728,0.00921481,0.005315,"ds0."
7475887.2425,4838283.84275,8.26,"z2",64,1,1985,"bt5.",0.165172,9.13726,0.220954,0.331918,0.183895,0.0667779,0.033847,0.0204728,0.00921481,0.005315,"ds0."
7476012.552,4843583.492,3.13,"z5",95,1,1969,"bt4.",0.266222,11.7359,0.386901,0.594589,0.23437,0.075374,0.0373046,0.0223024,0.00999686,0.00581511,"ds0."
7475788.432,4843584.26,3.23,"z5",35,1,1965,"bt4.",0.264341,11.665,0.383913,0.589947,0.233041,0.0750023,0.0371282,0.0221957,0.00994916,0.00578711,"ds0."
7475763.835,4843572.27485,3.25,"z5",40,1,1970,"bt4.",0.263962,11.6507,0.38331,0.589011,0.232773,0.0749273,0.0370925,0.0221742,0.00993952,0.00578145,"ds0."
7475698.968,4843573.328,3.28,"z5",96,1,1975,"bt4.",0.26339,11.6292,0.382403,0.587602,0.232369,0.0748141,0.0370388,0.0221417,0.009925,0.00577293,"ds0."
7474981.004,4843946.416,3.41,"z2",62,1,1965,"bt4.",0.250162,13.1028,0.351633,0.526787,0.252316,0.0883055,0.044395,0.0271776,0.0122806,0.00714898,"ds0."
7476090.54,4843182.82495,3.47,"z8",68,1,1970,"bt4.",0.249946,13.0067,0.351449,0.527249,0.251194,0.0876226,0.0440195,0.0269083,0.0121518,0.00707087,"ds0."
7476090.54,4843182.82495,3.47,"z8",41,1,1967,"bt4.",0.249946,13.0067,0.351449,0.527249,0.251194,0.0876226,0.0440195,0.0269083,0.0121518,0.00707087,"ds0."
7474922.732,4843889.8,3.49,"z5",56,1,1975,"bt4.",0.259327,11.4758,0.375958,0.577591,0.229488,0.0740074,0.0366557,0.0219101,0.00982147,0.00571218,"ds0."
7474922.956,4843844.736,3.52,"z5",77,1,1969,"bt4.",0.258739,11.4535,0.375025,0.576141,0.22907,0.0738901,0.0366,0.0218765,0.00980642,0.00570336,"ds0."
7475632.152,4843299.18,3.55,"z6",60,1,1975,"bt4.",0.251476,12.7377,0.354662,0.53483,0.248368,0.0854523,0.0428031,0.0260298,0.0117315,0.00681754,"ds0."
7475087.385,4843646.4199,3.56,"z5",30,1,1966,"bt4.",0.25795,11.4237,0.373776,0.574202,0.22851,0.073733,0.0365254,0.0218314,0.00978627,0.00569153,"ds0."
7475087.385,4843646.4199,3.56,"z5",72,1,1975,"bt4.",0.25795,11.4237,0.373776,0.574202,0.22851,0.073733,0.0365254,0.0218314,0.00978627,0.00569153,"ds0."
7475087.385,4843646.4199,3.56,"z5",97,1,1965,"bt4.",0.25795,11.4237,0.373776,0.574202,0.22851,0.073733,0.0365254,0.0218314,0.00978627,0.00569153,"ds0."
7475732.152,4843219.136,3.58,"z8",60,1,1964,"bt4.",0.24804,12.9203,0.348442,0.522772,0.249742,0.0871743,0.0438005,0.0267679,0.0120874,0.00703208,"ds0."
7475459.172,4843347.76,3.6,"z6",90,1,1968,"bt4.",0.250582,12.6984,0.353253,0.532717,0.247693,0.0852474,0.0427035,0.0259667,0.0117027,0.00680028,"ds0."
7475424.864,4843339.912,3.62,"z6",81,1,1967,"bt4.",0.250224,12.6827,0.352688,0.531869,0.247422,0.085165,0.0426635,0.0259413,0.0116911,0.00679334,"ds0."
7474822.972,4843771.052,3.64,"z5",67,1,1970,"bt4.",0.256364,11.3637,0.371265,0.5703,0.227381,0.0734164,0.036375,0.0217405,0.00974564,0.00566771,"ds0."
7475517.48,4843264.104,3.64,"z6",53,1,1966,"bt4.",0.249864,12.6668,0.352121,0.531019,0.247151,0.0850825,0.0426234,0.0259159,0.0116795,0.00678639,"ds0."
7475491.568,4843267.116,3.65,"z6",72,1,1969,"bt4.",0.249684,12.6589,0.351838,0.530593,0.247015,0.0850411,0.0426033,0.0259032,0.0116737,0.00678291,"ds0."
7475361.184,4843340.812,3.65,"z6",68,1,1973,"bt4.",0.249684,12.6589,0.351838,0.530593,0.247015,0.0850411,0.0426033,0.0259032,0.0116737,0.00678291,"ds0."
7475468.136,4843272.404,3.66,"z6",49,1,1965,"bt4.",0.249504,12.651,0.351554,0.530168,0.246878,0.0849997,0.0425831,0.0258904,0.0116678,0.00677942,"ds0."
7474583.268,4843959.98,3.68,"z8",93,1,1970,"bt4.",0.246287,12.8408,0.345679,0.51866,0.248405,0.0867609,0.0435985,0.0266385,0.0120281,0.00699635,"ds0."
7474785.284,4843763.124,3.68,"z5",100,1,1972,"bt4.",0.255566,11.3334,0.370002,0.568339,0.226812,0.0732568,0.0362992,0.0216947,0.00972518,0.00565571,"ds0."
7474764.028,4843765.328,3.69,"z5",119,1,1973,"bt4.",0.255366,11.3259,0.369686,0.567847,0.22667,0.0732169,0.0362802,0.0216833,0.00972005,0.0056527,"ds0."
7475285.064,4843338.748,3.7,"z6",79,1,1970,"bt4.",0.248781,12.6192,0.350416,0.52846,0.246332,0.0848336,0.0425024,0.0258392,0.0116445,0.00676543,"ds0."
7475433.384,4843205.5,3.73,"z8",60,1,1968,"bt4.",0.245404,12.8007,0.344288,0.516589,0.24773,0.0865523,0.0434965,0.0265732,0.0119982,0.00697833,"ds0."
7475198.068,4843345.924,3.74,"z6",114,2,1975,"bt4.",0.248056,12.5873,0.349274,0.526746,0.245782,0.0846666,0.0424213,0.0257878,0.011621,0.00675138,"ds0."
7475497.848,4843160.392,3.74,"z8",54,1,1968,"bt4.",0.245226,12.7927,0.344009,0.516174,0.247595,0.0865104,0.0434761,0.0265601,0.0119921,0.00697471,"ds0."
7474885.772,4843572.812,3.75,"z5",96,1,1974,"bt4.",0.254163,11.2803,0.367782,0.564891,0.225812,0.0729759,0.0361657,0.0216141,0.00968915,0.00563458,"ds0."
7475174.748,4843346.372,3.75,"z6",75,1,1968,"bt4.",0.247874,12.5793,0.348988,0.526317,0.245645,0.0846248,0.0424009,0.0257749,0.0116151,0.00674786,"ds0."
7475397.736,4843191.152,3.76,"z8",91,1,1969,"bt4.",0.244872,12.7766,0.34345,0.515342,0.247323,0.0864265,0.0434351,0.0265339,0.0119801,0.00696746,"ds0."
7474820.065,4843605.36,3.77,"z5",71,1,1967,"bt4.",0.253761,11.265,0.367146,0.563902,0.225524,0.0728952,0.0361274,0.021591,0.0096788,0.00562851,"ds0."
7474794.928,4843629.888,3.77,"z5",81,1,1968,"bt4.",0.253761,11.265,0.367146,0.563902,0.225524,0.0728952,0.0361274,0.021591,0.0096788,0.00562851,"ds0."
7475085.9,4843384.10505,3.77,"z6",42,1,1975,"bt4.",0.24751,12.5633,0.348415,0.525457,0.245369,0.0845409,0.0423601,0.0257491,0.0116033,0.0067408,"ds0."
7475085.9,4843384.10505,3.77,"z6",48,1,1975,"bt4.",0.24751,12.5633,0.348415,0.525457,0.245369,0.0845409,0.0423601,0.0257491,0.0116033,0.0067408,"ds0."
7475383.272,4843168.444,3.79,"z8",70,1,1970,"bt4.",0.244338,12.7524,0.342611,0.514092,0.246915,0.0863002,0.0433734,0.0264944,0.011962,0.00695657,"ds0."
7475347.62,4843184.364,3.79,"z8",104,1,1970,"bt4.",0.244338,12.7524,0.342611,0.514092,0.246915,0.0863002,0.0433734,0.0264944,0.011962,0.00695657,"ds0."
7475360.176,4843181,3.79,"z8",104,1,1974,"bt4.",0.244338,12.7524,0.342611,0.514092,0.246915,0.0863002,0.0433734,0.0264944,0.011962,0.00695657,"ds0."
7475327.685,4843181.3651,3.81,"z8",87,1,1969,"bt4.",0.243982,12.7362,0.34205,0.513258,0.246642,0.0862158,0.0433321,0.026468,0.0119499,0.00694928,"ds0."
7475255.02,4843226.18,3.81,"z8",85,1,1967,"bt4.",0.243982,12.7362,0.34205,0.513258,0.246642,0.0862158,0.0433321,0.026468,0.0119499,0.00694928,"ds0."
7474647.392,4843661.5,3.84,"z5",96,1,1970,"bt4.",0.252347,11.2114,0.364911,0.56043,0.224514,0.0726115,0.0359926,0.0215095,0.00964241,0.00560718,"ds0."
7474703.22,4843618.004,3.84,"z5",104,1,1971,"bt4.",0.252347,11.2114,0.364911,0.56043,0.224514,0.0726115,0.0359926,0.0215095,0.00964241,0.00560718,"ds0."
7475055.464,4843307.812,3.85,"z8",60,1,1969,"bt4.",0.243267,12.7038,0.340926,0.511584,0.246095,0.0860465,0.0432494,0.026415,0.0119256,0.00693466,"ds0."
7475344.032,4843120.352,3.85,"z5",37,1,1966,"bt4.",0.252144,11.2037,0.364591,0.559933,0.224369,0.0725707,0.0359732,0.0214979,0.00963719,0.00560412,"ds0."
7475302.776,4843145.464,3.85,"z5",98,2,1968,"bt4.",0.252144,11.2037,0.364591,0.559933,0.224369,0.0725707,0.0359732,0.0214979,0.00963719,0.00560412,"ds0."
7475283.72,4843145.24,3.86,"z5",60,1,1964,"bt4.",0.251941,11.196,0.36427,0.559435,0.224224,0.07253,0.0359539,0.0214862,0.00963197,0.00560105,"ds0."
7474179.51,4844160.86495,3.87,"z2",74,1,1965,"bt4.",0.242148,12.7366,0.339002,0.508023,0.246186,0.0864023,0.0434639,0.0265794,0.0120059,0.00698341,"ds0."
7474701.156,4843560.012,3.88,"z8",50,1,1970,"bt4.",0.24273,12.6793,0.340081,0.510326,0.245683,0.085919,0.0431871,0.0263751,0.0119073,0.00692366,"ds0."
7475249.192,4843147.708,3.88,"z5",88,2,1971,"bt4.",0.251535,11.1806,0.363629,0.558439,0.223934,0.0724484,0.0359151,0.0214627,0.0096215,0.00559492,"ds0."
7475293.136,4843097.932,3.89,"z5",32,1,1964,"bt4.",0.251332,11.1729,0.363308,0.55794,0.223789,0.0724075,0.0358957,0.021451,0.00961626,0.00559185,"ds0."
7474651.635,4843582.09515,3.9,"z8",51,1,1968,"bt4.",0.242371,12.663,0.339517,0.509485,0.245408,0.0858337,0.0431454,0.0263484,0.0118951,0.00691631,"ds0."
7474651.635,4843582.09515,3.9,"z8",32,1,1972,"bt4.",0.242371,12.663,0.339517,0.509485,0.245408,0.0858337,0.0431454,0.0263484,0.0118951,0.00691631,"ds0."
7474348.82,4843901.256,3.9,"z5",64,1,1968,"bt4.",0.251129,11.1652,0.362987,0.557441,0.223643,0.0723666,0.0358762,0.0214393,0.00961102,0.00558877,"ds0."
7474683.7,4843554.732,3.9,"z8",79,1,1968,"bt4.",0.242371,12.663,0.339517,0.509485,0.245408,0.0858337,0.0431454,0.0263484,0.0118951,0.00691631,"ds0."
7474664.228,4843576.084,3.9,"z8",60,1,1972,"bt4.",0.242371,12.663,0.339517,0.509485,0.245408,0.0858337,0.0431454,0.0263484,0.0118951,0.00691631,"ds0."
7474893.136,4843359.828,3.91,"z6",66,1,1970,"bt4.",0.244944,12.4502,0.344382,0.519402,0.243421,0.0839485,0.0420722,0.0255668,0.0115201,0.00669099,"ds0."
7474413.76,4843802.304,3.92,"z5",90,1,1971,"bt4.",0.250721,11.1497,0.362344,0.556443,0.223352,0.0722846,0.0358373,0.0214158,0.00960051,0.00558261,"ds0."
7474352.948,4843846.7,3.93,"z5",116,1,1974,"bt4.",0.250518,11.142,0.362022,0.555943,0.223206,0.0722436,0.0358178,0.021404,0.00959525,0.00557953,"ds0."
7474415.34,4843763.93485,3.94,"z5",81,1,1967,"bt4.",0.250314,11.1342,0.3617,0.555443,0.22306,0.0722025,0.0357982,0.0213922,0.00958998,0.00557644,"ds0."
7474415.34,4843763.93485,3.94,"z5",80,1,1970,"bt4.",0.250314,11.1342,0.3617,0.555443,0.22306,0.0722025,0.0357982,0.0213922,0.00958998,0.00557644,"ds0."
7474415.34,4843763.93485,3.94,"z5",53,1,1969,"bt4.",0.250314,11.1342,0.3617,0.555443,0.22306,0.0722025,0.0357982,0.0213922,0.00958998,0.00557644,"ds0."
7474898.516,4843312.292,3.94,"z8",35,1,1968,"bt4.",0.241651,12.6303,0.338386,0.507801,0.244855,0.0856627,0.0430619,0.026295,0.0118706,0.00690157,"ds0."
7474786.01,4843395.4699,3.95,"z6",57,1,1972,"bt4.",0.244206,12.4177,0.343222,0.517662,0.24286,0.0837776,0.0419891,0.0255142,0.0114961,0.00667663,"ds0."
7474817.348,4843354.444,3.96,"z6",56,1,1973,"bt4.",0.244021,12.4095,0.342932,0.517226,0.242719,0.0837348,0.0419683,0.025501,0.0114901,0.00667303,"ds0."
7478645.524,4842676.724,3.97,"z5",60,1,1969,"bt4.",0.249701,11.1109,0.360733,0.55394,0.222621,0.0720791,0.0357396,0.0213568,0.00957416,0.00556716,"ds0."
7474717.348,4843423.276,3.97,"z6",84,1,1965,"bt4.",0.243836,12.4013,0.342641,0.516789,0.242578,0.083692,0.0419475,0.0254878,0.0114841,0.00666943,"ds0."
7474579.68,4843543.172,3.98,"z8",68,1,1969,"bt4.",0.240929,12.5975,0.337252,0.506112,0.244301,0.0854911,0.042978,0.0262413,0.011846,0.00688677,"ds0."
7474718.916,4843397.716,3.99,"z6",98,1,1968,"bt4.",0.243465,12.385,0.34206,0.515916,0.242296,0.0836061,0.0419058,0.0254614,0.0114721,0.00666222,"ds0."
7477998.092,4842479.916,4,"z5",89,1,1973,"bt4.",0.249087,11.0876,0.359764,0.552435,0.222181,0.0719553,0.0356807,0.0213213,0.00955829,0.00555786,"ds0."
7478024.996,4842486.192,4,"z5",80,1,1969,"bt4.",0.249087,11.0876,0.359764,0.552435,0.222181,0.0719553,0.0356807,0.0213213,0.00955829,0.00555786,"ds0."
7474719.812,4843364.308,4.02,"z6",50,1,1972,"bt4.",0.242909,12.3604,0.341186,0.514604,0.241872,0.083477,0.041843,0.0254217,0.0114539,0.00665138,"ds0."
7474657.036,4843409.768,4.02,"z8",84,1,1967,"bt4.",0.240205,12.5646,0.336116,0.504419,0.243744,0.0853187,0.0428937,0.0261874,0.0118213,0.00687192,"ds0."
7474746.944,4843321.712,4.03,"z6",90,1,1968,"bt4.",0.242723,12.3522,0.340894,0.514167,0.24173,0.0834339,0.041822,0.0254084,0.0114479,0.00664776,"ds0."
7474774.748,4843302.876,4.03,"z6",44,1,1969,"bt4.",0.242723,12.3522,0.340894,0.514167,0.24173,0.0834339,0.041822,0.0254084,0.0114479,0.00664776,"ds0."
7477544.896,4842371.18,4.06,"z5",57,1,1971,"bt4.",0.247856,11.0408,0.357822,0.549419,0.221298,0.0717067,0.0355626,0.02125,0.00952642,0.00553919,"ds0."
7474026.24,4844040.676,4.07,"z2",50,1,1973,"bt4.",0.238559,12.5721,0.333365,0.499645,0.243422,0.0855429,0.0430433,0.0263097,0.0118821,0.00690885,"ds0."
7474678.112,4843328.828,4.07,"z6",87,1,1969,"bt4.",0.241979,12.3194,0.339726,0.512413,0.241163,0.083261,0.041738,0.0253552,0.0114236,0.00663325,"ds0."
7474573.624,4843401.924,4.08,"z6",80,1,1965,"bt4.",0.241792,12.3111,0.339434,0.511974,0.241021,0.0832177,0.041717,0.0253419,0.0114176,0.00662961,"ds0."
7474023.356,4844004.38,4.09,"z2",94,1,1972,"bt4.",0.238198,12.5556,0.332798,0.498802,0.243143,0.0854561,0.0430008,0.0262824,0.0118696,0.00690132,"ds0."
7477484.408,4842334.74,4.09,"z5",119,1,1975,"bt4.",0.247239,11.0173,0.356849,0.547907,0.220854,0.071582,0.0355033,0.0212142,0.00951043,0.00552982,"ds0."
7478124.212,4842400.616,4.1,"z5",90,1,1975,"bt4.",0.247033,11.0095,0.356524,0.547403,0.220706,0.0715403,0.0354835,0.0212022,0.00950509,0.00552669,"ds0."
7477064.956,4842314.632,4.11,"z8",70,1,1969,"bt4.",0.23857,12.4901,0.333549,0.500597,0.242485,0.0849286,0.0427031,0.0260655,0.0117654,0.00683832,"ds0."
7474035.81,4843920.61515,4.13,"z2",89,1,1975,"bt4.",0.237474,12.5223,0.331662,0.497113,0.242584,0.085282,0.0429156,0.0262278,0.0118445,0.00688623,"ds0."
7474035.81,4843920.61515,4.13,"z2",84,1,1972,"bt4.",0.237474,12.5223,0.331662,0.497113,0.242584,0.085282,0.0429156,0.0262278,0.0118445,0.00688623,"ds0."
7474732.785,4843203.28,4.13,"z8",70,1,1970,"bt4.",0.238205,12.4735,0.332977,0.499745,0.242204,0.0848415,0.0426605,0.0260383,0.0117529,0.00683082,"ds0."
7476983.284,4842292.868,4.14,"z2",68,1,1967,"bt4.",0.237292,12.514,0.331377,0.49669,0.242444,0.0852383,0.0428943,0.0262141,0.0118382,0.00688245,"ds0."
7477000.996,4842289.504,4.14,"z2",40,1,1964,"bt4.",0.237292,12.514,0.331377,0.49669,0.242444,0.0852383,0.0428943,0.0262141,0.0118382,0.00688245,"ds0."
7473944.6,4844020.264,4.15,"z2",50,1,1964,"bt4.",0.237111,12.5057,0.331093,0.496267,0.242303,0.0851947,0.0428729,0.0262004,0.0118319,0.00687867,"ds0."
7475767.132,4842561.976,4.16,"z5",62,1,1975,"bt4.",0.245795,10.9624,0.354573,0.544372,0.219817,0.0712897,0.0353644,0.0211304,0.00947297,0.00550787,"ds0."
7477189.788,4842263.892,4.16,"z2",60,1,1965,"bt4.",0.236929,12.4973,0.330808,0.495844,0.242163,0.085151,0.0428515,0.0261867,0.0118256,0.00687489,"ds0."
7477158.172,4842264.788,4.16,"z2",93,1,1971,"bt4.",0.236929,12.4973,0.330808,0.495844,0.242163,0.085151,0.0428515,0.0261867,0.0118256,0.00687489,"ds0."
7473974.232,4843926.056,4.18,"z2",80,1,1970,"bt4.",0.236566,12.4807,0.330239,0.494997,0.241882,0.0850635,0.0428087,0.0261592,0.011813,0.00686731,"ds0."
7477998.312,4842275.268,4.2,"z2",50,1,1965,"bt4.",0.236202,12.464,0.329668,0.494149,0.241601,0.0849758,0.0427658,0.0261317,0.0118004,0.00685972,"ds0."
7478018.492,4842274.372,4.2,"z2",45,1,1971,"bt4.",0.236202,12.464,0.329668,0.494149,0.241601,0.0849758,0.0427658,0.0261317,0.0118004,0.00685972,"ds0."
7473940.2,4843921.668,4.21,"z2",64,1,1974,"bt4.",0.23602,12.4556,0.329383,0.493725,0.24146,0.0849319,0.0427443,0.026118,0.0117941,0.00685592,"ds0."
7474190.436,4843588.688,4.22,"z6",99,1,1972,"bt4.",0.239171,12.1953,0.335327,0.505807,0.239018,0.0826075,0.0414203,0.0251543,0.011332,0.00657843,"ds0."
7476739.784,4842239.732,4.22,"z2",44,1,1975,"bt4.",0.235838,12.4472,0.329098,0.493301,0.241319,0.084888,0.0427228,0.0261042,0.0117878,0.00685212,"ds0."
7478017.82,4842241.416,4.24,"z2",90,1,1973,"bt4.",0.235473,12.4305,0.328527,0.492452,0.241036,0.0848001,0.0426798,0.0260766,0.0117752,0.0068445,"ds0."
7474174.068,4843547.208,4.26,"z6",108,1,1973,"bt4.",0.238419,12.1621,0.334149,0.504038,0.238442,0.0824319,0.0413349,0.0251003,0.0113074,0.00656371,"ds0."
7475520.944,4842562.872,4.26,"z5",49,1,1964,"bt4.",0.243724,10.8835,0.351312,0.539306,0.218326,0.0708695,0.0351646,0.0210098,0.00941913,0.00547632,"ds0."
7478001.9,4842210.584,4.26,"z2",54,1,1975,"bt4.",0.235108,12.4137,0.327955,0.491602,0.240754,0.084712,0.0426367,0.026049,0.0117625,0.00683688,"ds0."
7476627.676,4842205.988,4.27,"z2",62,1,1972,"bt4.",0.234926,12.4053,0.327669,0.491177,0.240612,0.0846679,0.0426151,0.0260352,0.0117561,0.00683307,"ds0."
7475905.524,4842378.44,4.28,"z5",75,1,1970,"bt4.",0.243308,10.8676,0.350658,0.538291,0.218026,0.0707851,0.0351244,0.0209856,0.00940831,0.00546999,"ds0."
7475760.176,4842425.12,4.29,"z5",78,1,1971,"bt4.",0.243101,10.8597,0.350331,0.537783,0.217876,0.0707429,0.0351043,0.0209735,0.0094029,0.00546682,"ds0."
7473792.025,4843973.71995,4.3,"z5",104,1,1968,"bt4.",0.242893,10.8518,0.350004,0.537275,0.217727,0.0707006,0.0350842,0.0209614,0.00939748,0.00546365,"ds0."
7476569.828,4842191.864,4.3,"z2",75,1,1975,"bt4.",0.234378,12.3801,0.326811,0.489901,0.240187,0.0845355,0.0425503,0.0259937,0.0117371,0.00682161,"ds0."
7475698.296,4842424.312,4.31,"z5",85,1,1974,"bt4.",0.242685,10.8439,0.349677,0.536767,0.217577,0.0706583,0.0350641,0.0209493,0.00939207,0.00546047,"ds0."
7473749.4,4843992.94,4.32,"z2",100,1,1975,"bt4.",0.234012,12.3633,0.326239,0.489049,0.239903,0.0844471,0.042507,0.0259659,0.0117244,0.00681396,"ds0."
7476401.328,4842195.704,4.32,"z8",74,1,1968,"bt4.",0.234721,12.3147,0.32752,0.491614,0.239512,0.0840068,0.0422526,0.0257776,0.0116335,0.00675903,"ds0."
7476947.184,4842110.924,4.33,"z2",80,1,1970,"bt4.",0.233829,12.3549,0.325952,0.488623,0.239761,0.0844028,0.0424853,0.0259521,0.011718,0.00681013,"ds0."
7475927.384,4842299.9,4.35,"z5",43,1,1966,"bt4.",0.241852,10.8121,0.348368,0.534733,0.216976,0.0704889,0.0349836,0.0209007,0.00937036,0.00544776,"ds0."
7475837.312,4842327.676,4.35,"z5",58,1,1975,"bt4.",0.241852,10.8121,0.348368,0.534733,0.216976,0.0704889,0.0349836,0.0209007,0.00937036,0.00544776,"ds0."
7476943.372,4842053.528,4.38,"z2",72,1,1974,"bt4.",0.232912,12.3128,0.324518,0.486491,0.239049,0.084181,0.0423768,0.0258825,0.0116861,0.00679095,"ds0."
7478104.368,4842099.644,4.39,"z2",61,1,1973,"bt4.",0.232729,12.3043,0.324232,0.486064,0.238907,0.0841365,0.042355,0.0258686,0.0116797,0.0067871,"ds0."
7478144.392,4842105.08,4.39,"z2",70,1,1966,"bt4.",0.232729,12.3043,0.324232,0.486064,0.238907,0.0841365,0.042355,0.0258686,0.0116797,0.0067871,"ds0."
7476930.144,4842042.092,4.4,"z2",70,1,1975,"bt4.",0.232545,12.2959,0.323944,0.485637,0.238764,0.084092,0.0423332,0.0258546,0.0116733,0.00678326,"ds0."
7475141.564,4842594.32,4.41,"z5",94,1,1964,"bt4.",0.240602,10.7644,0.346401,0.531678,0.216072,0.0702339,0.0348623,0.0208276,0.00933769,0.00542863,"ds0."
7475258.608,4842525.432,4.41,"z5",55,1,1964,"bt4.",0.240602,10.7644,0.346401,0.531678,0.216072,0.0702339,0.0348623,0.0208276,0.00933769,0.00542863,"ds0."
7475014.436,4842617.692,4.45,"z5",32,1,1970,"bt4.",0.239767,10.7325,0.345089,0.52964,0.215469,0.0700635,0.0347812,0.0207787,0.00931586,0.00541584,"ds0."
7475669.6,4842293.148,4.45,"z5",83,1,1970,"bt4.",0.239767,10.7325,0.345089,0.52964,0.215469,0.0700635,0.0347812,0.0207787,0.00931586,0.00541584,"ds0."
7477075.056,4841966.692,4.46,"z2",92,1,1972,"bt4.",0.231442,12.2451,0.322221,0.483073,0.237906,0.0838245,0.0422023,0.0257708,0.0116349,0.00676014,"ds0."
7475952.336,4842182.056,4.46,"z5",37,1,1969,"bt4.",0.239558,10.7245,0.344761,0.52913,0.215318,0.0700208,0.0347609,0.0207664,0.00931039,0.00541264,"ds0."
7476456.155,4842031.6151,4.47,"z2",63,1,1970,"bt4.",0.231258,12.2367,0.321933,0.482646,0.237763,0.0837798,0.0421804,0.0257568,0.0116285,0.00675628,"ds0."
